//SQLite data types: https://www.sqlite.org/datatype3.html,,,,,,,,,,,,,,,,,,,,,,,
//wget -O azq_global_element_info_list.csv https://docs.google.com/spreadsheets/d/1ddl-g_qyoMYLF8PMkjrYPrpXusdinTZxsWLQOzJ6xu8/export?format=csv,,,,,,,,,,,,,,,,,,,,,,,
id,var_name,csharp_oldname,db_table,var_type,db_type,val_min,val_max,n_arg_max,name,expiry (millis),definition,category,omit_param_check,,,,,,,,,,
5003,mm_state_update_status,emm_state_update_status,mm_state,String,text,0,0,1,mm_state_update_status,,,MM State,,,,,,,,,,,
5004,mm_characteristics_network_operation_mode,emm_characteristics_network_operation_mode,mm_state,String,text,0,0,1,mm_characteristics_network_operation_mode,,,MM State,,,,,,,,,,,
5005,mm_characteristics_service_type,emm_characteristics_service_type,mm_state,String,text,0,0,1,mm_characteristics_service_type,,,MM State,,,,,,,,,,,
5006,mm_characteristics_mcc,mm_characteristics_mcc,mm_state,Integer,smallint,0,999,1,mm_characteristics_mcc,,,MM State,,,,,,,,,,,
5007,mm_characteristics_mnc,mm_characteristics_mnc,mm_state,Integer,smallint,0,999,1,mm_characteristics_mnc,,,MM State,,,,,,,,,,,
5008,mm_characteristics_lac,mm_characteristics_lac,mm_state,Integer,smallint,0,0,1,mm_characteristics_lac,,,MM State,,,,,,,,,,,
5009,mm_characteristics_rai,mm_characteristics_rai,mm_state,Integer,smallint,0,0,1,mm_characteristics_rai,,,MM State,,,,,,,,,,,
5010,reg_state_state,ereg_state_state,reg_state,String,text,0,0,1,reg_state_state,,,MM State,,,,,,,,,,,
5011,reg_state_ue_operation_mode,ereg_state_ue_operation_mode,reg_state,String,text,0,0,1,reg_state_ue_operation_mode,,,MM State,,,,,,,,,,,
5012,gmm_state_state,,gmm_state,String,text,0,0,1,gmm_state_state,,,MM State,,,,,,,,,,,
5013,gmm_state_substate,,gmm_state,String,text,0,0,1,gmm_state_substate,,,MM State,,,,,,,,,,,
5014,gmm_state_update,,gmm_state,String,text,0,0,1,gmm_state_update,,,MM State,,,,,,,,,,,
5015,serving_system_mcc,,serving_system,Integer,smallint,0,0,1,mcc,,,System,,,,,,,,,,,
5016,serving_system_mnc,,serving_system,Integer,smallint,0,0,1,mnc,,,System,,,,,,,,,,,
5017,serving_system_lac,,serving_system,Integer,smallint,0,0,1,lac,,,System,,,,,,,,,,,
5018,cm_service_status,,serving_system,String,text,0,0,1,service	status,,,System,,,,,,,,,,,
5019,cm_service_domain,,serving_system,String,text,0,0,1,service	domain,,,System,,,,,,,,,,,
5020,cm_service_capability,,serving_system,String,text,0,0,1,service	capability,,,System,,,,,,,,,,,
5021,cm_system_mode,,serving_system,String,text,0,0,1,system mode,,,System,,,,,,,,,,,
5022,cm_roaming_status,,serving_system,String,text,0,0,1,roaming	status,,,System,,,,,,,,,,,
5023,cm_system_id_type,,serving_system,String,text,0,0,1,system	id	type,,,System,,,,,,,,,,,
5024,imsi,,log_info,String,text,0,0,1,IMSI,,,Test Log Information,,,,,,,,,,,
5025,imei,,log_info,String,varchar(16),0,0,1,IMEI,,,Test Log Information,,,,,,,,,,,
5026,technology,,android_info_2sec,String,text,0,0,1,Data Technology,,,System,,,,,,,,,,,
5027,cm_system_mode_index,,serving_system,Integer,smallint,0,0,1,system mode index,,,System,,,,,,,,,,,
5028,android_cellid,,android_info_1sec,Integer,smallint,0,0,1,Android	Cell	ID,,,System,,,,,,,,,,,
5029,android_rnc_id,,android_info_1sec,Integer,smallint,0,0,1,Android	RNC	ID,,,System,,,,,,,,,,,
5030,android_cellid_from_cellfile,,android_info_1sec,Integer,smallint,0,0,1,Android	Cell	ID(CellRefBased),,,System,,,,,,,,,,,
5031,technology_index,,unused,Integer,smallint,0,0,1,Technology Index,,,Other,,,,,,,,,,,
5032,frequency_coverage_index,,unused,Integer,smallint,0,0,1,Frequency Coverage Index,,,Other,,,,,,,,,,,
5033,cgi_index,,unused,Integer,smallint,0,0,1,CGI Index,,,Other,,,,,,,,,,,
5034,android_e_node_b_id,,android_info_1sec,Integer,smallint,0,0,1,Android	E	Node	B	ID,,,LTE,,,,,,,,,,,
5035,lte_pdsch_stream0_modulation_index,,unused,Integer,smallint,1,3,1,PDSCH Stream[0] Modulation Index,,,Other,,,,,,,,,,,
5301,wifi_active_bssid,,wifi_active,String,text,0,0,1,BSSID,,,WIFI,,,,,,,,,,,
5302,wifi_active_ssid,,wifi_active,String,text,0,0,1,SSID,,,WIFI,,,,,,,,,,,
5303,wifi_active_rssi,,wifi_active,Integer,smallint,-120,-10,1,WiFi RSSI,,,WIFI,,,,,,,,,,,
5304,wifi_active_ipaddr,,wifi_active,String,text,0,0,1,IP	Addr.,,,WIFI,,,,,,,,,,,
5305,wifi_active_linkspeed,,wifi_active,Integer,smallint,0,150,1,Link	speed,,,WIFI,,,,,,,,,,,
5306,wifi_active_macaddr,,wifi_active,String,text,0,0,1,MAC	Addr.,,,WIFI,,,,,,,,,,,
5307,wifi_active_encryption,,wifi_active,String,text,0,0,1,Encryption,,,WIFI,,,,,,,,,,,
5308,wifi_active_freq,,wifi_active,Integer,smallint,0,0,1,Freq,,,WIFI,,,,,,,,,,,
5309,wifi_active_channel,,wifi_active,Integer,smallint,0,20,1,Channel,,,WIFI,,,,,,,,,,,
5310,wifi_active_isp,,wifi_active,String,text,0,0,1,ISP,,,WIFI,,,,,,,,,,,
5311,wifi_active_satndard,,wifi_active,String,text,0,0,1,WiFi Standard,,,WIFI,,,,,,,,,,,
5312,wifi_active_channel_width,,wifi_active,String,text,0,0,1,WiFi Channel Width,,,WIFI,,,,,,,,,,,
5313,wifi_active_co_channel_interference,,wifi_active,Integer,smallint,0,1000,1,WiFi Co-Channel Interference,,,,,,,,,,,,,,
5330,wifi_scanned_bssid,,wifi_scanned,String,text,0,0,50,Scanned	BSSID,,,WIFI,,,,,,,,,,,
5331,wifi_scanned_ssid,,wifi_scanned,String,text,0,0,50,Scanned	SSID,,,WIFI,,,,,,,,,,,
5332,wifi_scanned_freq,,wifi_scanned,Integer,smallint,0,0,50,Scanned	Freq,,,WIFI,,,,,,,,,,,
5333,wifi_scanned_encryption,,wifi_scanned,String,text,0,0,50,Scanned	Encryption,,,WIFI,,,,,,,,,,,
5334,wifi_scanned_level,,wifi_scanned,Integer,smallint,-120,-10,50,Scanned	Level,,,WIFI,,,,,,,,,,,
5335,wifi_scanned_channel,,wifi_scanned,Integer,smallint,0,150,50,Scanned	Channel,,,WIFI,,,,,,,,,,,
5336,wifi_scanned_standard,,wifi_scanned,String,text,0,0,50,Scanned Standard,,,WIFI,,,,,,,,,,,
5337,wifi_scanned_channel_width,,wifi_scanned,String,text,0,0,50,Scanned Channel Width,,,WIFI,,,,,,,,,,,
5340,wifi_eap_analysis_start_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP analysis start datetime,,,WIFI,,,,,,,,,,,
5341,wifi_eap_analysis_stop_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP analysis stop datetime,,,WIFI,,,,,,,,,,,
5342,wifi_eap_analysis_failed_reason,,wifi_eap,String,text,,,1,WiFi EAP analysis failed reason,,,WIFI,,,,,,,,,,,
5343,wifi_eap_session_id,,wifi_eap,String,text,,,1,WiFi EAP session ID,,,WIFI,,,,,,,,,,,
5344,wifi_eap_authentication_start_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP Authentication Start datetime,,,WIFI,,,,,,,,,,,
5345,wifi_eap_dhcp_offer_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP DHCP OFFER datetime,,,WIFI,,,,,,,,,,,
5346,wifi_eap_dhcp_ack_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP DHCP ACK datetime,,,WIFI,,,,,,,,,,,
5347,wifi_eap_captive_portal_dns_req_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP DHCP captive portal DNS request datetime,,,WIFI,,,,,,,,,,,
5348,wifi_eap_captive_portal_dns_res_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP DHCP captive portal DNS response datetime,,,WIFI,,,,,,,,,,,
5349,wifi_eap_captive_portal_http_req_datetime,,wifi_eap,DateTime,datetime,,,1,WiFi EAP DHCP captive portal call datetime,,,WIFI,,,,,,,,,,,
5350,wifi_scanned_info_time,,wifi_scanned_info,DateTime,datetime,,,1,WiFi Scanned Info Time,,,WIFI,,,,,,,,,,,
5351,wifi_scanned_info_record_number,,wifi_scanned_info,Integer,smallint,,,1,WiFi Scanned Info Record Number,,,WIFI,,,,,,,,,,,
5352,wifi_scanned_info_bssid,,wifi_scanned_info,String,text,0,0,1,WiFi Scanned Info BSSID,,,WIFI,,,,,,,,,,,
5353,wifi_scanned_info_ssid,,wifi_scanned_info,String,text,0,0,1,WiFi Scanned Info SSID,,,WIFI,,,,,,,,,,,
5354,wifi_scanned_info_freq,,wifi_scanned_info,Integer,smallint,0,0,1,WiFi Scanned Info Frequency,,,WIFI,,,,,,,,,,,
5355,wifi_scanned_info_encryption,,wifi_scanned_info,String,text,0,0,1,WiFi Scanned Info Encryption,,,WIFI,,,,,,,,,,,
5356,wifi_scanned_info_level,,wifi_scanned_info,Integer,smallint,-120,-10,1,WiFi Scanned Info Level,,,WIFI,,,,,,,,,,,
5357,wifi_scanned_info_channel,,wifi_scanned_info,Integer,smallint,0,150,1,WiFi Scanned Info Channel,,,WIFI,,,,,,,,,,,
5358,wifi_scanned_info_standard,,wifi_scanned_info,String,text,0,0,1,WiFi Scanned Info Standard,,,WIFI,,,,,,,,,,,
5359,wifi_scanned_info_channel_width,,wifi_scanned_info,String,text,0,0,1,WiFi Scanned Info Channel Width,,,WIFI,,,,,,,,,,,
5501,lte_earfcn,,lte_cell_meas,Integer,smallint,0,65535,4,E-ARFCN,4000,,LTE,,,,,,,,,,,
5502,lte_physical_cell_id,,lte_cell_meas,Integer,smallint,0,504,4,Physical	Cell	ID,4000,,LTE,,,,,,,,,,,
5503,lte_inst_rsrp,,lte_cell_meas,Double,double,-140,-40,4,Inst	RSRP,4000,,LTE,,,,,,,,,,,
5504,lte_meas_rsrp,,lte_meas,Double,double,-140,-40,1,Avg	RSRP,4000,,LTE,,,,,,,,,,,
5505,lte_inst_rsrq,,lte_cell_meas,Double,double,-34,0,4,Inst	RSRQ,4000,,LTE,,,,,,,,,,,
5506,lte_meas_rsrq,,lte_meas,Double,double,-34,0,1,Avg	RSRQ,4000,,LTE,,,,,,,,,,,
5507,lte_inst_rssi,,lte_cell_meas,Double,double,-130,-10,4,Inst RSSI,4000,,LTE,,,,,,,,,,,
5508,lte_meas_rssi,,lte_meas,Double,double,-130,-10,1,Avg	RSSI,4000,,LTE,,,,,,,,,,,
5510,lte_sinr_rx0,,lte_cell_meas,Double,double,-20,30,4,SINR	Rx[0],4000,,LTE,,,,,,,,,,,
5511,lte_sinr_rx1,,lte_cell_meas,Double,double,-20,30,4,SINR	Rx[1],4000,,LTE,,,,,,,,,,,
5512,lte_cqi_cw0,,lte_cqi,Double,double,0,15,4,CQI CW[0],2000,,LTE,,,,,,,,,,,
5513,lte_cqi_cw1,,lte_cqi,Double,double,0,15,4,CQI	CW[1],2000,,LTE,,,,,,,,,,,
5514,lte_cqi_n_subbands,,lte_cqi,Integer,smallint,0,14,4,N	Sub-bands,2000,,LTE,,,,,,,,,,,
5515,lte_rank_indication,lte_rank_indicator,lte_cqi,Integer,smallint,0,4,4,PUCCH	Rank	Indicator,2000,,LTE,,,,,,,,,,,
5517,lte_transmission_mode_l3,,lte_rrc_transmode_info,Integer,smallint,0,0,1,Transmission	Mode,,,LTE,,,,,,,,,,,
5518,lte_transmission_mode_info,,lte_rrc_transmode_info,String,text,0,0,1,Transmission	Mode	Info,,Not supported - users can derive from the lte_transmission_mode_l3 number,LTE,,,,,,,,,,,
5519,lte_pdsch_serving_cell_id,,lte_pdsch_meas,Integer,smallint,0,0,4,PDSCH	Serving	Cell	ID,2000,This is the *physical* cell id (PCI).,LTE,,,,,,,,,,,
5520,lte_pdsch_rnti_id,,lte_pdsch_meas,Integer,smallint,0,0,4,PDSCH	RNTI	ID,2000,,LTE,,,,,,,,,,,
5521,lte_pdsch_rnti_type,,lte_pdsch_meas,String,text,0,0,4,PDSCH	RNTI	Type,2000,,LTE,,,,,,,,,,,
5522,lte_pdsch_serving_n_tx_antennas,,lte_pdsch_meas,Integer,smallint,1,4,4,PDSCH	Serving	N	Tx	Antennas,2000,,LTE,,,,,,,,,,,
5523,lte_pdsch_serving_n_rx_antennas,,lte_pdsch_meas,Integer,smallint,1,4,4,PDSCH	Serving	N	Rx	Antennas,2000,,LTE,,,,,,,,,,,
5524,lte_pdsch_transmission_mode_current,,lte_pdsch_meas,String,text,0,0,4,PDSCH	Transmission	Mode	Current,2000,,LTE,,,,,,,,,,,
5557,lte_pdsch_transmission_mode_l1,,lte_pdsch_meas,Integer,smallint,0,11,4,PDSCH        Transmission        Mode        Current Number,2000,,LTE,,,,,,,,,,,
5525,lte_pdsch_spatial_rank,,lte_pdsch_meas,Integer,smallint,1,4,4,PDSCH	Spatial	Rank,2000,,LTE,,,,,,,,,,,
5850,lte_pdsch_rb_first_block_index,,lte_pdsch_meas,Integer,smallint,0,0,4,PDSCH RB Start Index,2000,Index of first block allocated in rb allocated slot 0 bit mask,LTE,,,,,,,,,,,
5526,lte_pdsch_rb_allocation_slot0,,lte_pdsch_meas,String,text,0,0,4,PDSCH	Rb	Allocation	Slot[0],2000,This is the raw 'bit mask' of RBs allocated (used) (for slot 0 - first stream of data if in mimo conditions). The count of '1' bits in this is the 'number of RBs used'.,LTE,,,,,,,,,,,
5527,lte_pdsch_rb_allocation_slot1,,lte_pdsch_meas,String,text,0,0,4,PDSCH	Rb	Allocation	Slot[1],2000,This is the raw 'bit mask' of RBs allocated (used) (for slot 1 - second stream of data if in mimo conditions). The count of '1' bits in this is the 'number of RBs used'. (this allocation is normally always the same as slot 0 alloc above.,LTE,,,,,,,,,,,
5528,lte_pdsch_pmi_type,,lte_pdsch_meas,String,text,0,0,4,PDSCH	PMI	Type,2000,,LTE,,,,,,,,,,,
5529,lte_pdsch_pmi_index,,lte_pdsch_meas,Integer,smallint,0,15,4,PDSCH	PMI	Index,2000,,LTE,,,,,,,,,,,
5530,lte_pdsch_stream0_transport_block_size_bits,,lte_pdsch_meas,Integer,smallint,0,0,4,PDSCH	Stream[0]	Block	Size,2000,,LTE,,,,,,,,,,,
5531,lte_pdsch_stream0_modulation,,lte_pdsch_meas,String,text,0,0,4,PDSCH	Stream[0]	Modulation,2000,,LTE,,,,,,,,,,,
5532,lte_pdsch_traffic_to_pilot_ratio,,lte_pdsch_meas,Double,double,0,0,4,PDSCH	Traffic	To	Pilot	Ratio,2000,,LTE,,,,,,,,,,,
5533,lte_pdsch_stream1_transport_block_size_bits,,lte_pdsch_meas,Integer,smallint,0,0,4,PDSCH	Stream[1]	Block	Size,2000,,LTE,,,,,,,,,,,
5534,lte_pdsch_stream1_modulation,,lte_pdsch_meas,String,text,0,0,4,PDSCH	Stream[1]	Modulation,2000,,LTE,,,,,,,,,,,
5535,lte_band,,lte_cell_meas,Integer,smallint,0,0,4,LTE	Band,4000,,LTE,,,,,,,,,,,
5536,lte_neigh_earfcn,,lte_neigh_meas,Integer,smallint,0,0,16,LTE Neighbor EARFCN,4000,,LTE,,,,,,,,,,,
5537,lte_neigh_physical_cell_id,,lte_neigh_meas,Integer,smallint,0,0,16,LTE Neighbor PCI,4000,,LTE,,,,,,,,,,,
5538,lte_neigh_rsrp,,lte_neigh_meas,Double,double,0,0,16,LTE Neighbor RSRP,4000,,LTE,,,,,,,,,,,
5539,lte_neigh_rsrq,,lte_neigh_meas,Double,double,0,0,16,LTE Neighbor RSRQ,4000,,LTE,,,,,,,,,,,
5540,lte_n_neigh_cells,,lte_neigh_meas,Integer,smallint,0,0,1,LTE N Neighbor Cells,4000,,LTE,,,,,,,,,,,
5541,lte_rrc_state,,lte_rrc_state,String,text,0,0,1,LTE	RRC	State,,,LTE,,,,,,,,,,,
5542,lte_pdsch_n_rb_allocated_latest,,lte_pdsch_meas,Integer,smallint,0,100,4,N RBs Allocated Last,2000,This is the actual meaningful 'Number of RBs used'. The 'Last' postfix means the last value in the normally 200ms reporting duration.,LTE,,,,,,,,,,,
5543,lte_pdsch_n_rb_allocated_avg,,lte_pdsch_meas,Double,double,0,100,4,N RBs Allocated Avg,2000,This is the actual meaningful 'Number of RBs used'. The 'Avg' postfix means that this is the average of the 200 samples of this value in the normally 200ms reporting duration. (So this is a 'floating point' value - not decimal).,LTE,,,,,,,,,,,
5544,lte_bler,,lte_l1_dl_tp,Double,double,0,100,4,LTE BLER,2000,,LTE,,,,,,,,,,,
5545,lte_pdsch_sched_percent,,lte_l1_dl_tp,Double,double,0,100,4,LTE PDSCH Sched %,2000,,LTE,,,,,,,,,,,
5546,lte_l1_throughput,,lte_l1_dl_tp,Double,double,0,600000,4,LTE L1 Throughput,2000,,LTE,,,,,,,,,,,
5547,lte_l1_throughput_mbps,,lte_l1_dl_tp,Double,double,0,600,4,LTE L1 Throughput Mbps,2000,,LTE,,,,,,,,,,,
5548,lte_neigh_band,,lte_neigh_meas,Integer,smallint,0,0,16,,2000,,LTE,,,,,,,,,,,
5549,lte_mib_max_n_rb,,lte_mib_info,Integer,smallint,0,0,4,,,,LTE,,,,,,,,,,,
5550,lte_mib_dl_bandwidth_mhz,,lte_mib_info,Double,double,0,0,4,,,,LTE,,,,,,,,,,,
5555,lte_neigh_cell_info_cellname,,lte_neigh_meas,String,text,0,0,16,,2000,,LTE,,,,,,,,,,,
5556,lte_neigh_cell_info_cell_id,,lte_neigh_meas,Integer,smallint,0,0,16,,2000,,LTE,,,,,,,,,,,
5558,lte_neigh_cell_info_cgi,,lte_neigh_meas,String,text,0,0,16,,,,,,,,,,,,,,,
5569,lte_serv_cell_info_pci,lte_serv_cell_info_psc,lte_serv_cell_info,Integer,smallint,0,0,1,lte serv cell info pci,,,LTE,,,,,,,,,,,
5570,lte_serv_cell_info_dl_freq,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5571,lte_serv_cell_info_ul_freq,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5572,lte_serv_cell_info_dl_bandwidth_mhz,,lte_serv_cell_info,Double,double,0,0,1,,,"It is the max bandwidth as announced by cell, likely in masterinformationblock then sent to us via qualcomm or samsung diag packets, this does not update 'live' per instant. For live actual used it is 'lte_pdsch_n_rb_used_avg'.",LTE,,,,,,,,,,,
5573,lte_serv_cell_info_ul_bandwidth_mhz,,lte_serv_cell_info,Double,double,0,0,1,,,"It is the max bandwidth as announced by cell, likely in masterinformationblock then sent to us via qualcomm or samsung diag packets, this does not update 'live' per instant. For live actual used pls refer to 'lte_l1_ul_n_rbs'.",LTE,,,,,,,,,,,
5574,lte_serv_cell_info_eci,lte_serv_cell_info_cell_id,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5575,lte_serv_cell_info_tac,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5576,lte_serv_cell_info_band,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5577,lte_serv_cell_info_mcc,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5578,lte_serv_cell_info_n_mnc_digits,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5579,lte_serv_cell_info_mnc,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5580,lte_serv_cell_info_allowed_access,,lte_serv_cell_info,String,text,0,0,1,,,,LTE,,,,,,,,,,,
5581,lte_serv_cell_info_allowed_access_index,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5582,lte_serv_cell_info_enb_id,,lte_serv_cell_info,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5583,lte_tx_power,,lte_tx_power,Double,double,-112,23,1,,2000,,LTE,,,,,,,,,,,
5584,lte_ta,,lte_frame_timing,Integer,smallint,0,0,1,,2000,,LTE,,,,,,,,,,,
5808,lte_dl_frame_timing_offset,,lte_frame_timing,Integer,int,,,8,,,,,,,,,,,,,,,
5809,lte_ul_frame_timing_offset,,lte_frame_timing,Integer,int,,,8,,,,,,,,,,,,,,,
5810,lte_current_frame,,lte_frame_timing,Integer,int,,,8,,,,,,,,,,,,,,,
5811,lte_current_subframe,,lte_frame_timing,Integer,int,,,8,,,,,,,,,,,,,,,
5585,lte_tdd_config_subframe_assignment,,lte_tdd_config,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5586,lte_tdd_config_special_subframe_pattern,,lte_tdd_config,Integer,smallint,0,0,1,,,,LTE,,,,,,,,,,,
5587,lte_rlc_n_bearers,,lte_rlc_stats,Integer,smallint,0,0,1,lte_rlc_n_bearers,,,LTE,,,,,,,,,,,
5588,lte_rlc_dl_tp,,lte_rlc_stats,Double,double,0,0,1,lte_rlc_dl_tp,2000,,LTE,,,,,,,,,,,
5723,lte_rlc_ul_tp,,lte_rlc_stats,Double,double,0,0,1,lte_rlc_ul_tp,2000,,LTE,,,,,,,,,,,
5589,lte_rlc_dl_bler,,lte_rlc_stats,Double,double,0,0,1,lte_rlc_dl_bler,2000,,LTE,,,,,,,,,,,
5590,lte_rlc_per_rb_cfg_index,,lte_rlc_stats,Integer,smallint,0,0,8,lte_rlc_per_rb_cfg_index,,,LTE,,,,,,,,,,,
5591,lte_rlc_per_rb_dl_tp,,lte_rlc_stats,Double,double,0,0,8,lte_rlc_per_rb_dl_tp,2000,,LTE,,,,,,,,,,,
5592,lte_rlc_per_rb_ul_tp,,lte_rlc_stats,Double,double,0,0,8,lte_rlc_per_rb_ul_tp,2000,,LTE,,,,,,,,,,,
5593,lte_rlc_per_rb_dl_bler,,lte_rlc_stats,Double,double,0,0,8,lte_rlc_per_rb_dl_bler,,,LTE,,,,,,,,,,,
5594,lte_rlc_per_rb_dl_rb_id,,lte_rlc_stats,Integer,smallint,0,0,8,lte_rlc_per_rb_dl_rb_id,,,LTE,,,,,,,,,,,
5595,lte_rlc_per_rb_dl_rb_mode,,lte_rlc_stats,String,text,0,0,8,lte_rlc_per_rb_dl_rb_mode,,,LTE,,,,,,,,,,,
5596,lte_rlc_per_rb_dl_rb_type,,lte_rlc_stats,String,text,0,0,8,lte_rlc_per_rb_dl_rb_type,,,LTE,,,,,,,,,,,
5598,lte_um_drb_rlc_tp,,lte_rlc_stats,Double,double,0,0,8,um	drb	rlc	tp,8000,,LTE,,,,,,,,,,,
5599,lte_um_drb_rlc_bler,,lte_rlc_stats,Double,double,0,0,8,um	drb	rlc	bler,8000,,LTE,,,,,,,,,,,
5597,lte_volte_rtp_jitter_dl,,lte_volte_stats,Integer,smallint,0,0,1,volte	rtp	jitter	dl,8000,"NOTE: The unit of this column is in 'frames' - from RTCP reports: https://tools.ietf.org/html/rfc3550#section-6.4.1 timestamp unit = frames, not milliseconds. Use 'lte_volte_rtp_jitter_dl_ms' column instead for milliseconds.",LTE,,,,,,,,,,,
5600,lte_volte_rtp_packet_loss_rate_ul,,lte_volte_stats,Double,double,0,0,1,volte	rtp	packet	loss	rate	ul,8000,,LTE,,,,,,,,,,,
5601,lte_volte_rtp_packet_loss_rate_dl,,lte_volte_stats,Double,double,0,0,1,volte	rtp	packet	loss	rate	dl,8000,,LTE,,,,,,,,,,,
5602,lte_volte_rtp_jitter_ul,,lte_volte_stats,Integer,smallint,0,0,1,volte	rtp	jitter	ul,8000,"NOTE: The unit of this column is in 'frames' - from RTCP reports: https://tools.ietf.org/html/rfc3550#section-6.4.1 timestamp unit = frames, not milliseconds. Use 'lte_volte_rtp_jitter_ul_ms' column instead for milliseconds.",LTE,,,,,,,,,,,
5605,lte_volte_rtp_round_trip_time,,lte_volte_stats,Double,double,0,0,1,volte	rtp	round	trip	time,8000,,LTE,,,,,,,,,,,
5606,lte_volte_rtp_pkt_delay_avg,,lte_volte_stats,Double,double,0,0,1,volte	rtp	pkt	delay	avg,8000,,LTE,,,,,,,,,,,
5733,lte_volte_rtp_jitter_dl_ms,,lte_volte_stats,Double,double,,,,,8000,Jitter DL in milliseconds (derived from RTCP reports),LTE,,,,,,,,,,,
5734,lte_volte_rtp_jitter_ul_ms,,lte_volte_stats,Double,double,,,,,8000,Jitter UL in milliseconds (derived from RTCP reports),LTE,,,,,,,,,,,
7710,ott_rtp_jitter_dl,,ott_rtp_stats,Integer,smallint,0,0,1,,8000,"NOTE: The unit of this column is in 'frames' - from RTCP reports: https://tools.ietf.org/html/rfc3550#section-6.4.1 timestamp unit = frames, not milliseconds. Use 'ott_rtp_jitter_dl_ms' column instead for milliseconds.",ott,,,,,,,,,,,
7711,ott_rtp_packet_loss_rate_ul,,ott_rtp_stats,Double,double,0,0,1,,8000,,ott,,,,,,,,,,,
7712,ott_rtp_packet_loss_rate_dl,,ott_rtp_stats,Double,double,0,0,1,,8000,,ott,,,,,,,,,,,
7713,ott_rtp_jitter_ul,,ott_rtp_stats,Integer,smallint,0,0,1,,8000,"NOTE: The unit of this column is in 'frames' - from RTCP reports: https://tools.ietf.org/html/rfc3550#section-6.4.1 timestamp unit = frames, not milliseconds. Use 'ott_rtp_jitter_ul_ms' column instead for milliseconds.",ott,,,,,,,,,,,
7714,ott_rtp_round_trip_time,,ott_rtp_stats,Double,double,0,0,1,,8000,,ott,,,,,,,,,,,
7715,ott_rtp_pkt_delay_avg,,ott_rtp_stats,Double,double,0,0,1,,8000,,ott,,,,,,,,,,,
7716,ott_rtp_jitter_dl_ms,,ott_rtp_stats,Double,double,,,,,8000,Jitter DL in milliseconds (derived from RTCP reports),ott,,,,,,,,,,,
7717,ott_rtp_jitter_ul_ms,,ott_rtp_stats,Double,double,,,,,8000,Jitter UL in milliseconds (derived from RTCP reports),ott,,,,,,,,,,,
5607,lte_inst_rsrp_rx0,,lte_cell_meas,Double,double,-140,-40,4,,4000,,LTE,,,,,,,,,,,
5608,lte_inst_rsrp_rx1,,lte_cell_meas,Double,double,-140,-40,4,,4000,,LTE,,,,,,,,,,,
5609,lte_inst_rsrq_rx0,,lte_cell_meas,Double,double,-30,0,4,,4000,,LTE,,,,,,,,,,,
5610,lte_inst_rsrq_rx1,,lte_cell_meas,Double,double,-30,0,4,,4000,,LTE,,,,,,,,,,,
5611,lte_inst_rssi_rx0,,lte_cell_meas,Double,double,-110,-10,4,,4000,,LTE,,,,,,,,,,,
5612,lte_inst_rssi_rx1,,lte_cell_meas,Double,double,-110,-10,4,,4000,,LTE,,,,,,,,,,,
